0.50000,68.44868,47.33202,60.40000
1.50000,53.15455,39.61782,41.70000
2.50000,110.6827,95.72704,106.00000
3.50000,120.6676,67.27294,110.10000
4.50000,159.7838,75.24709,155.89999
5.50000,100.0555,100.7702,68.80000
6.50000,176.4082,58.02841,174.20000
7.50000,197.8360,30.08917,201.39999
