0.50000,70.23697,58.23403,53.90008
1.50000,89.75185,91.67001,124.70467
2.50000,177.63895,178.03030,120.11633
3.50000,190.20856,203.98688,95.33376
4.50000,232.95996,137.39870,233.76651
5.50000,125.80019,92.05112,109.46326
6.50000,197.44048,84.42719,217.10080
7.50000,120.14534,13.97149,130.02467
