0.500000,224.502,43.7163,224.050
1.50000,233.561,67.7921,233.950
2.50000,279.125,129.092,250.100
3.50000,344.185,180.210,315.150
4.50000,333.528,162.585,294.600
5.50000,286.845,169.084,237.550
6.50000,269.141,123.919,242.300
7.50000,181.443,85.2663,164.200
8.50000,152.938,72.9519,139.200
9.50000,78.5988,47.5635,61.2000
10.5000,53.5312,26.9541,68.3000
11.5000,14.9375,2.73294,15.6000
