0.50000,88.2777,201.79486,46.47300
1.50000,124.30052,142.15221,77.95700
2.50000,177.37334,164.80820,145.42000
3.50000,309.67331,325.13312,219.17999
4.50000,212.03365,244.20831,148.28000
5.50000,198.88435,199.46341,144.95000
6.50000,240.26961,193.07687,196.22000
7.50000,184.66101,181.69998,145.62000
8.50000,145.22572,97.94851,119.49000
9.50000,116.66394,92.96730,95.58300
10.50000,184.90903,150.77025,122.77000
11.50000,4.90056,8.60945,3.21090
