0.50000,32.78458,30.80858,24.46200
1.50000,32.02330,34.98646,23.17000
2.50000,24.97231,35.63633,13.14100
3.50000,64.18363,62.79421,47.13800
4.50000,142.0106,130.8086,118.70000
5.50000,202.7664,190.4179,163.30000
6.50000,178.5416,159.0911,127.61000
7.50000,166.6179,112.5702,136.92000
8.50000,176.0083,138.8343,130.73000
9.50000,158.1220,108.8257,146.53999
10.5000,233.6391,348.2359,138.42000
11.5000,154.2923,105.3839,134.36000
