0.5,124.54,176.37,59.66
1.5,224.03,246.84,147.02
2.5,810.79,1310.29,272.24
3.5,359.47,644.59,143.63
4.5,120.31,342.82,10.40
5.5,32.27,65.72,8.87
6.5,27.97,50.64,14.21
7.5,59.74,100.51,14.97
8.5,62.87,168.32,9.43
9.5,83.94,111.2522.89
10.5,53.99,47.34,52.37
11.5,86.38,125.09,36.78
